index,word,label
68,ll,I-ADDR
68,",",O
68,Immeuble,B-ADDR
68,les,I-ADDR
68,Quatre,I-ADDR
68,Temps,I-ADDR
68,",",O
68,Sidi,B-ADDR
68,Maarouf,I-ADDR
68,",",O
68,Casablanca,I-ADDR
68,",",O
68,20270,I-ADDR
68,",",O
68,Maroc,I-ADDR
68,RC,O
68,97815,O
68,—,O
68,Patente,O
68,37,O
68,998,O
68,011,O
68,-,O
68,IF,O
68,108,O
68,6826,O
68,-,O
68,CNSS,O
68,6018924,O
68,~,O
68,ICE,O
68,001524628000001,O
68,orange,O
68,ma,O
69,i,O
69,aT,O
69,Services,O
69,__|,O
69,2396420,O
69,[190760212311330499000611_——,O
69,|,O
69,Janvier,O
69,NESS,O
69,TECHNOLOGY,O
69,¢,O
69,il,O
69,"894,00",O
69,_[007780000190900000024662_,O
69,|,O
69,al,O
69,Z,O
69,:,O
69,013780100000000001686743,O
69,|___tanvier,O
69,2024],O
69,"|____7200,00__|022780000068000530111374",O
69,|,O
69,__,O
69,Janvier,O
69,2024],O
69,CBIS.COM,B-NAME
69,Angle,B-ADDR
69,Bd,I-ADDR
69,Brahim,I-ADDR
69,Roudani,I-ADDR
69,et,I-ADDR
69,Rue,I-ADDR
69,Abou,I-ADDR
69,Salt,I-ADDR
69,Andaloussi,I-ADDR
69,Casablanca,B-ADDR
69,RC.177329,O
69,«1F:110),O
70,<—,O
70,Votre,O
70,Direction,O
70,Préfectorale,O
70,Facture,O
70,Electricité,O
70,N°,O
70,1534746242NC,O
70,iy,O
70,sla,O
70,yeSll,O
70,5,O
70,sd,O
70,Ah,O
70,CASA-ANFA,O
70,.,O
70,48,O
70,",",O
70,Rue,O
70,Mohamed,O
70,Diouri,O
70,Facture,O
70,Eau,O
70,N°,O
70,1534658596,O
70,AF,O
70,iy,O
70,aehilly,O
70,elali,O
70,5,O
70,sd,O
70,Z,O
70,cas,O
70,ABLANCA,O
70,Date,O
70,1710112024,B-INV_DATE
70,eh,O
70,www.lydec.ma,O
70,contact,O
70,lec.co.ma,O
70,Lydec,O
70,lanl,O
70,—,O
70,Centré,O
70,te,O
70,relation,O
70,clientéie,O
70,$3291,O
70,9020,O
70,Proza0e,O
70,C,B-NAME
70,BIS,I-NAME
70,COM,I-NAME
70,ZA,O
70,235,O
70,",",O
70,oA,O
70,Avis,O
70,de,O
70,facturation,O
70,Période,O
70,de,O
70,consommation,O
70,1,O
70,RUE,O
70,ABO,O
70,SALT,O
70,ANDALOUSSI,O
70,ETG,O
70,1,O
70,APPT,O
70,B1,O
70,ANGLE,O
70,BRAHIM,O
70,ROUDANI,O
70,CASABLANCA,O
70,mensuelle,O
70,Ay,O
70,gel,O
70,12/12/2023,B-INV_DATE
70,au,O
70,12/01/2024,B-DUE_DATE
70,5,O
70,sigilly,O
70,baud,O
70,du,O
70,DAY,O
70,3d,O
70,DAY,O
70,!,O
70,Consommation,O
70,ed,O
70,sll,O
70,:,O
70,allel,O
70,Montants,O
70,en,O
70,Dhs,O
70,elec,O
70,areal,O
70,eel,O
70,4,O
70,jell,O
70,&,O
70,penal,O
70,2180,O
70,kWh,O
70,3,O
70,"659,45",B-AMT
70,"652,48",B-TAX
70,"4311,93",B-TOTAL_AMT
70,4,O
70,"311,93",O
70,"363,40",B-TAX
70,"30,49",B-TAX
70,clea,O
70,Baia,O
70,&,O
70,eal,O
70,sgilly,O
70,plall,O
70,etl,O
70,"393,89",B-AMT
70,psa,O
70,go,O
70,ial,O
70,Egan,O
70,!,O
70,"393,89",B-AMT
70,—,O
70,aiinad,O
70,Sane,O
70,&,O
70,paral,O
70,Encaisseur,O
70,ola,O
70,),O
70,diy,O
70,gs,O
70,peasill,O
70,Cy,O
70,gad,O
70,Alia,O
70,),O
70,5,O
70,5,O
70,),O
70,Baigall,O
70,42,O
70,Aly,O
70,!,O
70,has,O
70,},O
70,Ube,O
70,le,O
70,"0,00",B-DISCOUNT
70,04/02/2024,B-DUE_DATE
70,190,O
70,Jal,O
70,JST,O
70,eel,O
70,pre,O
70,Alla,O
70,oghy,O
70,cal,O
70,1a,O
70,yy,O
70,yo,O
70,ae,O
70,Sea,O
70,Jill,O
70,aha,O
70,(Sane,O
70,A,B-TOTAL_AMT
70,4694.09,I-TOTAL_AMT
70,9,O
70,Asha,O
70,ep,O
70,Lata,O
70,g,O
70,",",O
70,9,O
70,43hl,O
70,al,O
70,Evolution,O
70,de,O
70,votre,O
70,vo,O
70,consommation,O
70,Sigel,O
70,Electricité,O
70,el,O
70,seSl,O
70,Electricité,O
70,Taxes,O
70,Sous,O
70,total,O
70,TTC,O
70,Fév,O
70,MarAvr,O
70,Mai,O
70,Jui,O
70,Jul,O
70,AodSep,O
70,Oct,O
70,NovDéc,O
70,Jan,O
70,Fév,O
70,:,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,23,O
70,/,O
70,23,O
70,24,O
70,24,O
70,Total,O
70,TTC,O
70,Eau,O
70,ell,O
70,},O
70,Eau,O
70,et,O
70,assainissement,O
70,Taxes,O
70,|,O
70,a,O
70,FévMarAvr,O
70,Mai,O
70,Jui,O
70,Jul,O
70,AoGSep,O
70,Oct,O
70,NovDéc,O
70,Jan,O
70,Fév,O
70,BW,O
70,22,O
70,2,O
70,1,O
70,2,O
70,2B,O
70,2,O
70,2,O
70,0M,O
70,Total,O
70,TTC,O
70,Vos,O
70,contrats,O
70,ssuic,O
70,|,O
70,Total,O
70,des,O
70,deux,O
70,factures,O
70,*,O
71,eve,O
71,.,O
71,eagotionbox,O
71,A,O
71,27,O
71,FACTURE,O
71,C,B-NAME
71,BIS.COM,I-NAME
71,ICE,O
71,:,O
71,001581583000054,O
71,Référence,O
71,FC-5517-24,O
71,2,B-ADDR
71,RUE,I-ADDR
71,ABOUS,I-ADDR
71,SALT,I-ADDR
71,AL,I-ADDR
71,ANDALOUSSI,I-ADDR
71,ANGLE,I-ADDR
71,BD,I-ADDR
71,IBRAHIM,I-ADDR
71,ROUDANI,I-ADDR
71,MAARIF,I-ADDR
71,Date,O
71,10/01/2024,B-INV_DATE
71,20000,O
71,CASABLANCA,O
71,Echéance,O
71,10/01/2024,B-DUE_DATE
71,Maroc,O
71,Bon,O
71,de,O
71,livraison,O
71,BL-20240110-05006,O
71,Objet,O
71,:,O
71,BON,O
71,DE,O
71,COMMANDE,O
71,N°,O
71,001-01-2024,O
71,DU,O
71,10-01-2024,O
71,.,O
71,TVA,O
71,COFFRET,B-ITEM_NAME
71,CHILLOUT,I-ITEM_NAME
71,22,B-QUANTITY
71,0%,O
71,22,B-UNIT_PRICE
71,"000,00",I-UNIT_PRICE
71,emotionBag,B-ITEM_NAME
71,OFFERT,I-ITEM_NAME
71,_Références,O
71,:,O
71,De,O
71,68102377,O
71,a,O
71,68102398,O
71,ARRETE,O
71,LA,O
71,PRESENTE,O
71,FACTURE,O
71,A,O
71,LA,O
71,SOMME,O
71,DE,O
71,:,O
71,TOTAL,O
71,HT,O
71,22,B-TOTAL_AMT
71,"000,00",I-TOTAL_AMT
71,Vingt,O
71,deux,O
71,mille,O
71,dirhams,O
71,marocains,O
71,toutes,O
71,taxes,O
71,comprises,O
71,TVA,O
71,(EXO),O
71,"0,00",O
71,Montant,O
71,NET,O
71,TTC,O
71,(MAD),O
71,22,B-TOTAL_AMT
71,"000,00",I-TOTAL_AMT
71,CONDITIONS,O
71,:,O
71,Date,O
71,de,O
71,validité,O
71,des,O
71,coffrets,O
71,cadeaux,O
71,:,O
71,31/10/2024,O
71,Mode,O
71,de,O
71,paiement,O
71,:,O
71,a,O
71,fa,O
71,livraison,O
71,Nos,O
71,références,O
71,bancaires,O
71,:,O
71,CREDIT,O
71,DU,O
71,MAROC,O
71,:,O
71,Agence,O
71,Casa,O
71,Phare,O
71,:,O
71,021,O
71,780,O
71,0000203030044988,O
71,38,O
71,se,O
71,Fe,O
71,eeptionBox,O
71,45,B-ADDR
71,",",I-ADDR
71,Boytavard,I-ADDR
71,Ghandi,I-ADDR
71,Résid,I-ADDR
71,",",I-ADDR
71,Yasmin,I-ADDR
71,-,I-ADDR
71,Maga,I-ADDR
71,sip,I-ADDR
71,N°,I-ADDR
71,330,I-ADDR
71,Tél,O
71,:,O
71,0522204,O
71,#,O
71,Habe,O
71,:,O
71,n,O
71,Re,O
71,:,O
71,1RapATY,O
71,IAA,O
71,:,O
71,|,O
71,10947,O
71,C.N'S,O
71,.,O
71,$7,O
71,.,O
71,867409,O
71,TP,O
71,:,O
71,35803532,O
71,vam,O
71,0002037680000072,O
71,SARLAU,O
71,.,O
71,au,O
71,capital,O
71,de,O
71,210,O
71,000,O
71,Dh,O
71,+,O
71,Patente,O
71,:,O
71,3580343,O
71,],O
71,-,O
71,IF,O
71,:,O
71,1109677,O
71,+,O
71,ICE,O
71,:,O
71,000203768000007,O
71,«,O
71,RC,O
71,:,O
71,188737,O
71,«,O
71,CNSS,O
71,:,O
71,7887469,O
71,45,B-ADDR
71,",",I-ADDR
71,Bd.,I-ADDR
71,Ghandi,I-ADDR
71,«,I-ADDR
71,Résidence,I-ADDR
71,Yasmine,I-ADDR
71,",",I-ADDR
71,magasin,I-ADDR
71,N°,I-ADDR
71,130,I-ADDR
71,+,I-ADDR
71,20,I-ADDR
71,200,I-ADDR
71,Casablanca,I-ADDR
71,:,I-ADDR
71,Tél,O
71,",",O
71,:,O
71,0522,O
71,20,O
71,45,O
71,48,O
71,-,O
71,L,O
71,/,O
72,Regu,O
72,de,O
72,paiement,O
72,es,O
72,WNoay,B-NAME
72,facture,O
72,Prénom_,B-NAME
72,facture,O
73,CLINIQUE,O
73,HAMDANI,O
73,Date,O
73,31/01/2024,B-INV_DATE
73,N°,O
73,:240131094558HA,O
73,EL,B-NAME
73,ABDELLAQUI,I-NAME
73,AICHA,I-NAME
73,en,O
73,charge,O
73,:,O
73,PAYANT,O
73,ts,O
73,TUMEUR,O
73,DE,O
73,SEIN,O
73,SOUS,O
73,AG,O
73,TUMEUR,O
73,DE,O
73,SEIN,O
73,SOUS,O
73,PRESTATIONS,O
73,TUMEUR,B-ITEM_NAME
73,DE,I-ITEM_NAME
73,SEIN+FRAIS,I-ITEM_NAME
73,CLINIQUE,I-ITEM_NAME
73,15,B-UNIT_PRICE
73,"000,00",I-UNIT_PRICE
73,15,B-AMT
73,"000,00",I-AMT
73,Sous-Total,O
73,15,B-TOTAL_AMT
73,"000,00",I-TOTAL_AMT
73,Total,O
73,devis,O
73,15,B-TOTAL_AMT
73,"000,00",I-TOTAL_AMT
73,QUINZE,O
73,MILLE,O
73,DIRHAMS,O
73,jO00S10,O
73,",",O
73,TCE,O
73,-,O
73,00205897,O
73,1000035,O
73,OREN,O
73,Fax,O
73,OSE,O
73,FSH971000035,O
73,",",O
73,IF,O
73,250965,O
73,.,O
73,I,O
73,chbatinia,O
73,casa,O
73,@gmail.com,B-EMAIL
73,;,I-EMAIL
73,ATTUARIWAFA,O
73,BANK,O
73,:,O
73,007,O
73,780,O
73,04,O
73,.—,O
73,Ea,O
73,.,O
73,—,O
73,2B,O
73,Fax,O
73,|,O
73,USEDIIBSS,O
73,",",O
73,Patent,O
73,iT,O
73,97000001366,O
73,61,O
74,Mon,O
74,Entreprise,O
74,Facture,O
74,No.,O
74,2018-08-003,O
74,Date,O
74,dela,O
74,facture,O
74,7/23/2020,B-INV_DATE
74,Destinataire,O
74,:,O
74,Référence,O
74,de,O
74,la,O
74,facture,O
74,2018-08-03,O
74,Achotour,B-NAME
74,SA,I-NAME
74,Numéro,O
74,de,O
74,client,O
74,456,O
74,Michel,B-NAME
74,Acheteur,I-NAME
74,Paiement,O
74,dd,O
74,8/22/2020,B-DUE_DATE
74,31,B-ADDR
74,rue,I-ADDR
74,dela,I-ADDR
74,Forst,I-ADDR
74,Modalté,O
74,de,O
74,paiement,O
74,30,O
74,jours,O
74,418,B-ADDR
74,100,I-ADDR
74,Aie-on-Provence,I-ADDR
74,Enis,O
74,par,O
74,Pier,O
74,Fournissour,O
74,France,O
74,Contact,O
74,client,O
74,Michel,B-NAME
74,Achetour,I-NAME
74,Date,O
74,dela,O
74,vente/prestation,O
74,7/8/2020,B-INV_DATE
74,Infos,O
74,additionnelles,O
74,Merci,O
74,avoir,O
74,choisi,O
74,Ma,O
74,Compagnie,O
74,pour,O
74,nos,O
74,services,O
74,.,O
74,Service,O
74,Aprbs,O
74,Vente,O
74,:,O
74,Garantie,O
74,1,O
74,an,O
74,.,O
74,Quantités,O
74,|,O
74,Unités,O
74,|,O
74,PricunitairoHT,O
74,|,O
74,TVA%,O
74,|,O
74,TVA.,O
74,TOTAL,O
74,TTC,O
74,Main-,O
74,uve,B-ITEM_NAME
74,25,B-QUANTITY
74,],O
74,eo00€,B-UNIT_PRICE
74,},O
74,20%,B-TAX
74,),O
74,_a0000€,O
74,780000,O
74,€,B-AMT
74,Produit,B-ITEM_NAME
74,10,B-QUANTITY
74,],O
74,pce.,O
74,103.93€,B-UNIT_PRICE
74,20%,B-TAX
74,),O
74,"207,98",O
74,€,B-AMT
74,1247.88,O
74,€,O
74,Total,O
74,HT,O
74,"2539,90€",B-TOTAL_AMT
74,Date,O
74,de,O
74,raglement,O
74,TA,O
74,"507,98",O
74,€,O
74,Mode,O
74,de,O
74,réglement,O
74,Total,O
74,TTC,O
74,"3047,88€",B-TOTAL_AMT
74,Nom,O
74,de,O
74,votre,O
74,soceté,O
74,Contact,O
74,Dita,O
74,bancaires,O
74,Adresse,O
74,Nom,O
74,Prénom,O
74,Banque,O
74,Ped,O
74,cP,O
74,etvila,O
74,“Telephone,O
74,:,O
74,200,O
74,Code,O
74,banque,O
74,20K,O
74,No.,O
74,Siran,O
74,ou,O
74,Set,O
74,Ema,O
74,:,O
74,Node,O
74,compts,O
74,XXX,O
74,No.,O
74,Dimmatriculaion,O
74,RS,O
74,Site,O
74,20%,O
74,reAN,O
74,20x,O
74,No.,O
74,TVA,O
74,intra.,O
74,SWIFTIBIC,O
74,XXX,O
75,Facture,O
75,),O
75,gil,O
75,orange’,O
75,CBIS.COM,B-NAME
75,Numéro,O
75,de,O
75,Facture,O
75,:,O
75,F-0124-1418505,O
75,RUE,O
75,ABOU,O
75,SALT,O
75,E,O
75,N°,O
75,Compte,O
75,client,O
75,:,O
75,12048731,O
75,BP,O
75,BOITE,O
75,POSTALE,O
75,Date,O
75,d'édition,O
75,:,O
75,02/01/2024,B-INV_DATE
75,20064,O
75,CASABLANCA,O
75,Vos,O
75,coordonnées,O
75,C,B-NAME
75,BIS.COM,I-NAME
75,RUE,B-ADDR
75,ABOU,I-ADDR
75,SALT,I-ADDR
75,E,I-ADDR
75,BP,B-ADDR
75,BOITE,I-ADDR
75,POSTALE,I-ADDR
75,Votre,O
75,facture,O
75,du,O
75,1,O
75,Janvier,O
75,2024,O
75,Montant,O
75,total,O
75,a,O
75,payer,O
75,"93,89",B-TOTAL_AMT
75,DH,I-TOTAL_AMT
75,ICE,O
75,:,O
75,001581583000054,O
75,Date,O
75,limite,O
75,de,O
75,paiement,O
75,le,O
75,16/01/2024,B-DUE_DATE
75,eo,O
75,Jal,O
75,oat,O
75,Nous,O
75,contacter,O
75,:,O
75,a,O
75,42,O
75,Pour,O
75,votre,O
75,sécurité,O
75,en,O
75,cette,O
75,période,O
75,",",O
75,nous,O
75,v,O
75,Par,O
75,courrier,O
75,5,O
75,",",O
75,Orange,O
75,Maroc,O
75,recommandons,O
75,de,O
75,payer,O
75,vos,O
75,factures,O
75,en,O
75,ligne,O
75,.,O
75,Votre,O
75,Lotissement,O
75,la,O
75,colline,O
75,I,O
75,sécurité,O
75,est,O
75,notre,O
75,priorité,O
75,Immeuble,O
75,les,O
75,Quatre,O
75,Temps,O
75,Votre,O
75,service,O
75,clients,O
75,178,O
75,depuis,O
75,un,O
75,mobile,O
75,Résumé,O
75,de,O
75,la,O
75,facture,O
75,Montant,O
75,en,O
75,DH,O
75,Orange,O
75,(,O
75,appel,O
75,gratuit,O
75,),O
75,(+212),O
75,05,O
75,20,O
75,178,O
75,178,O
75,®,O
75,Vos,O
75,forfaits/abonnements,O
75,et,O
75,options,O
75,"78,24",O
75,+cout,O
75,appel,O
75,selon,O
75,opérateur,O
75,7/7,O
75,de,O
75,07h,O
75,a,O
75,00h,O
75,Montant,O
75,HT,O
75,:,O
75,"78,24",O
75,relationentreprise@orange.ma,B-EMAIL
75,TVA,O
75,(,O
75,20%,O
75,),O
75,pd.u,O
75,"15,65",O
75,www.entreprise.orange.ma,O
75,TEES,O
75,Sa,O
75,Solde,O
75,en,O
75,voire,O
75,faveur,O
75,*,O
75,"0,00",O
75,Montant,O
75,total,O
75,a,O
75,payer,O
75,»,O
75,)31,O
75,sa!!!,O
75,dal!,O
75,"93,89",O
75,*,O
75,Paiements,O
75,effectués,O
75,par,O
75,le,O
75,client,O
75,Points,O
75,de,O
75,fidelité,O
75,accordés,O
75,sur,O
75,votre,O
75,facture,O
75,du,O
75,mais,O
75,8,O
75,MEDI,O
75,TELECOM,O
75,",",O
75,SA,O
75,au,O
75,Capital,O
75,de,O
75,2.373.168.700,O
75,DH,O
75,Page,O
75,1,O
75,/,O
75,6,O
75,Siege,O
75,social,O
75,:,O
75,Lotissement,B-ADDR
75,la,I-ADDR
75,Colline,I-ADDR
75,Il,I-ADDR
75,",",I-ADDR
75,Immeuble,I-ADDR
75,les,I-ADDR
75,Quatre,I-ADDR
75,Temps,I-ADDR
75,",",I-ADDR
75,Sidi,I-ADDR
75,Madrouf,I-ADDR
75,",",I-ADDR
75,Casablanca,I-ADDR
75,",",I-ADDR
75,20270,I-ADDR
75,",",I-ADDR
75,Maroc,I-ADDR
75,RC,O
75,97815,O
75,-,O
75,Patente,O
75,37,O
75,998,O
75,011,O
75,-,O
75,IF,O
75,108,O
75,6826,O
75,-,O
75,CNSS,O
75,6018924,O
75,-,O
75,ICE,O
75,001524628000001,O
75,orange,O
75,me,O
76,Facture,O
76,-,O
76,annexe,O
76,N°,O
76,de,O
76,facture,O
76,:,O
76,F-0124-1434775,O
76,Compte,O
76,client,O
76,12048731,O
76,Ligne,O
76,212522646659,O
76,Utilisateur,O
76,de,O
76,la,O
76,ligne,O
76,C_BIS_COM,B-NAME
76,C_BIS_COM,I-NAME
76,Sie,O
76,d'installation,O
76,ANDALOUSS]I,O
76,Détail,O
76,de,O
76,voire,O
76,facture,O
76,8,O
76,36h,O
76,chti,O
76,Vos,O
76,forfaits/abonnements,O
76,et,O
76,options,O
76,m,O
76,Frais,O
76,Mensuels,O
76,SDA/SDD,O
76,(,O
76,18/12/2023,B-INV_DATE
76,-,O
76,31/12/2023,I-INV_DATE
76,},O
76,Sous,O
76,lotal,O
76,Montant,O
76,HT,O
76,TVA,O
76,(,O
76,20%,O
76,),O
76,Montant,O
76,4,O
76,payer,O
76,8,O
76,got,O
76,sat,O
76,jh,O
76,abat,O
76,MEDI,O
76,"TELECOM,",O
76,SA,O
76,au,O
76,Capital,O
76,de,O
76,2,O
76,373,O
76,168.700,O
76,DH,O
76,Siège,O
76,social,O
76,Lotissement,O
76,la,O
76,Coline,O
76,"Il,",O
76,Immeuble,O
76,les,O
76,Quatre,O
76,"Temps,",O
76,Sidi,O
76,"Maärouf,",O
76,"Casablanca,",O
76,"20270,",O
76,RC,O
76,97815,O
76,-,O
76,Patente,O
76,37,O
76,958,O
76,O11,O
76,—,O
76,IF,O
76,108,O
76,6826,O
76,-,O
76,CNSS,O
76,6018924,O
76,-,O
76,ICE,O
76,0D152462R,O
76,0001,O
76,Page,O
76,8/,O
76,Montant,O
76,en,O
76,DH,O
76,"4,52",O
76,452,O
77,AW,O
77,cllall,O
77,lll,O
77,y,O
77,cb,O
77,eS,O
77,ob,O
77,gt,O
77,Ss,O
77,Office,O
77,National,O
77,de,O
77,IElectricité,O
77,et,O
77,de,O
77,I'Eau,O
77,Potable,O
77,Destinataire,O
77,MoNSTEUR,O
77,ANAS,O
77,25:,O
77,ANRARRED,O
77,GH2,O
77,IMM,O
77,24,O
77,APPTNCS,O
77,Bouskouna,O
77,25100,O
77,Votre,O
77,SBIISy,O
77,SENEat,O
77,|,O
77,pa,O
77,Bouskoura,O
77,sara,O
77,"©""",O
77,#4,O
77,t,O
77,3,O
77,080,O
77,2007777,O
77,~,O
77,Unis:,O
77,4782,O
77,Facture,O
77,d’électricité,O
77,elaygSH13,O
77,9318,O
77,N°,O
77,Client,O
77,1006451887,O
77,an,O
77,N°,O
77,Contrat,O
77,8431974,O
77,5,O
77,Badabiady,O
77,N,O
77,Focture,O
77,735003383161,O
77,es,O
77,Date,O
77,16.08.2023,B-INV_DATE
77,ty,O
77,Type,O
77,Facture,O
77,rept,O
77,ee,O
77,a:,O
77,pomastique,O
77,aay,O
77,07.09.2023,B-DUE_DATE
77,",",O
77,italia,O
77,Peeesane,O
77,sell,O
77,Lamont!,O
77,de,O
77,drts,O
77,de,O
77,nb,O
77,et,O
77,ind,O
77,an,O
77,os,O
77,de,O
77,igloo,O
77,expe,O
77,AN,O
77,AA,O
77,a,O
77,aaa,O
77,vemos,O
77,Historique,O
77,de,O
77,vos,O
77,consommations,O
77,(Ofice,O
77,Notional,O
77,de,O
77,Elec,O
77,ode,O
77,Eou,O
77,Potable,O
77,:,O
77,Avenue,O
77,Mohomed,O
77,Bathosson,O
77,EI,O
77,Ouazeani,O
77,8P:,O
77,Rabat,O
77,-Chllch,O
77,10002,O
77,IF:,O
77,40486450,O
77,-,O
77,Tae,O
77,Prfessionn,O
77,>,O
77,735003383162,O
77,du,O
77,31.08.2023,O
77,(Office,O
77,Notional,O
77,de,O
77,Elackricts,O
77,ot,O
77,de,O
77,Eau,O
77,Potable,O
77,:,O
77,Avenue,O
77,Mohomed,O
77,Balhoston,O
77,El,O
77,Ovazzani,O
77,40486450,O
77,.,O
77,Toxo,O
77,Profesionnalle,O
77,+,O
77,25950208,O
77,ICE,O
77,001691281000031,O
77,"""25950209",O
77,ic=,O
77,001891261000011,O
77,Montant,O
77,&,O
77,régler,O
77,avant,O
77,le,O
77,07.09.2023,O
77,en,O
77,o#,O
77,TFC,O
77,En,O
77,espace,O
77,"133,26",O
77,Par,O
77,chéque,O
77,:,O
77,"132,93",O
77,UNIT,O
77,Robot.,O
77,Chllch,O
77,10002,O
78,Facture,O
78,-,O
78,annexe,O
78,N°,O
78,de,O
78,facture,O
78,F,O
78,0124,O
78,1423271,O
78,Compte,O
78,client,O
78,12048731,O
78,Ligne,O
78,212663869041,O
78,Uillisateur,O
78,de,O
78,la,O
78,ligne,O
78,C,B-NAME
78,BIS,I-NAME
78,COM,I-NAME
78,Détail,O
78,de,O
78,votre,O
78,facture,O
78,8,O
78,3,O
78,fall,O
78,chu,O
78,li,O
78,Vos,O
78,forfaits/abonnements,O
78,et,O
78,options,O
78,m,O
78,Frais,O
78,Mensuels,O
78,FORFAIT,B-ITEM_NAME
78,ORANGE,I-ITEM_NAME
78,PRO,I-ITEM_NAME
78,22H,I-ITEM_NAME
78,AT,I-ITEM_NAME
78,{OPTION,O
78,+39DH),O
78,(01/12/2023,B-INV_DATE
78,-,I-INV_DATE
78,31/12/2023,I-INV_DATE)
78,REMISE,B-ITEM_NAME
78,SUR,I-ITEM_NAME
78,FORFAIT,I-ITEM_NAME
78,ORANGE,I-ITEM_NAME
78,PRO,I-ITEM_NAME
78,22H,I-ITEM_NAME
78,AT,I-ITEM_NAME
78,(OPTION,O
78,+39DH,O
78,(01/12/2023,B-INV_DATE
78,-,I-INV_DATE
78,31/12/2023,I-INV_DATE)
78,SOUS,O
78,total,O
78,Montant,O
78,HT,O
78,TVA,O
78,(20%),O
78,Montant,O
78,à,O
78,payer,O
78,opt,O
78,ut,O
78,sf,O
78,gai,O
78,Points,O
78,de,O
78,fidélité,O
78,accordés,O
78,sur,O
78,la,O
78,ligne,O
78,16,O
78,MEDI,O
78,TELECOM.,O
78,SA,O
78,au,O
78,Capital,O
78,de,O
78,2,O
78,373.168,O
78,700,O
78,DH,O
78,Page,O
78,Slège,O
78,social,O
78,Latissement,B-ADDR
78,la,I-ADDR
78,Colline,I-ADDR
78,"Il,",I-ADDR
78,Immeubie,I-ADDR
78,les,I-ADDR
78,Quatre,I-ADDR
78,"Temps,",I-ADDR
78,Sidi,I-ADDR
78,"Maarauf,",I-ADDR
78,"Casablanca,",I-ADDR
78,20270.,I-ADDR
78,RC,O
78,97815,O
78,-,O
78,Patante,O
78,37,O
78,998,O
78,011,O
78,—,O
78,IF,O
78,108,O
78,6828,O
78,-,O
78,CNSS,O
78,6018924,O
78,-,O
78,ICE,O
78,0015246280000071,O
78,34,O
78,Montant,O
78,en,O
78,DH,O
78,156.67,B-AMT
78,"-15,67",B-DISCOUNT
78,141,B-TOTAL_AMT
78,00,I-TOTAL_AMT
78,14100,O
78,"28,20",B-TAX
78,169,B-TOTAL_AMT
78,20,I-TOTAL_AMT
79,Facture,O
79,-,O
79,orange,O
79,Résumé,O
79,par,O
79,ligne,O
79,N°,O
79,de,O
79,facture,O
79,2,O
79,F-0124-1271045,O
79,Compte,O
79,client,O
79,2,O
79,12048731,O
79,ORANGE,O
79,DUO,O
79,FIBRE,O
79,PLUS,O
79,ESE,O
79,Mobile,O
79,Frais,O
79,Abnn,O
79,000828909,O
79,"0,00",O
79,"0,00",O
79,(212520419800,O
79,"540,83",O
79,"0,00",O
79,"0,00",O
79,"0,00",O
79,MEDI,O
79,TELECOM,O
79,",",O
79,SA,O
79,au,O
79,Capital,O
79,de,O
79,2.373.168.700,O
79,DH,O
79,Term,O
79,MLA,O
79,Payer,O
79,"0,00",O
79,"0,00",O
79,"0,00",O
79,"0,00",O
79,"0,00",O
79,"0,00",O
79,"540,83",O
79,"108,17",O
79,"0,00",O
79,"649,00",O
79,Page,O
79,4/,O
79,5,O
79,Siege,O
79,social,O
79,:,O
79,Lotissement,B-ADDR
79,ta,I-ADDR
79,Coline,I-ADDR
79,I,I-ADDR
79,",",I-ADDR
79,Immeuble,I-ADDR
79,les,I-ADDR
79,Quatre,I-ADDR
79,Temps,I-ADDR
79,",",I-ADDR
79,Sidi,I-ADDR
79,Maarouf,I-ADDR
79,",",I-ADDR
79,Casablanca,I-ADDR
79,",",I-ADDR
79,20270,I-ADDR
79,",",I-ADDR
79,Maroc,I-ADDR
79,RC,O
79,97815,O
79,-,O
79,Patente,O
79,37,O
79,998,O
79,011,O
79,-,O
79,IF,O
79,108,O
79,6826,O
79,-,O
79,CNSS,O
79,6018924,O
79,-,O
79,ICE,O
79,:,O
79,001524628000001,O
79,orange,O
79,ma,O
80,Facture,O
80,4%,O
80,5),O
80,sila,O
80,orange’,O
80,C,B-NAME
80,BIS.COM,I-NAME
80,Numéro,O
80,de,O
80,Facture,O
80,:,O
80,F-0124-1189156,O
80,RUE,O
80,ABOU,O
80,SALT,O
80,E,O
80,N°,O
80,Compte,O
80,client,O
80,:,O
80,12048731,O
80,RUE,O
80,ABOU,O
80,SALT,O
80,EL,O
80,ANDALOUSSI,O
80,Date,O
80,d’édition,O
80,+,O
80,02/01/2024,B-INV_DATE
80,20000,O
80,CASABLANCA,O
80,Vos,O
80,coordonnées,O
80,C,B-NAME
80,BIS.COM,I-NAME
80,;,O
80,RUE,O
80,ABOU,O
80,SALT,O
80,E,O
80,Votre,O
80,facture,O
80,du,O
80,1,O
80,Janvier,O
80,2024,O
80,aaa,O
80,einer,O
80,Montant,O
80,total,O
80,a,O
80,payer,O
80,"396,00",B-TOTAL_AMT
80,DH,I-TOTAL_AMT
80,ICE,O
80,:,O
80,001581583000054,O
80,Date,O
80,limite,O
80,de,O
80,paiement,O
80,le,O
80,16/01/2024,B-DUE_DATE
80,lao,O
80,Jal,O
80,JS,O
80,Nous,O
80,contacter,O
80,:,O
